HW,kernel,stride,Cin,Cout,FLOPs,latency
224,9,4,64,512,16647192576,6.478
224,9,4,64,1024,33294385152,11.946
224,9,4,128,3,195084288,2.455
224,9,4,128,32,2080899072,2.756
224,9,4,128,64,4161798144,3.179
224,9,4,128,128,8323596288,5.21
224,9,4,128,256,16647192576,7.646
224,9,4,128,512,33294385152,12.775
224,9,4,128,1024,66588770304,24.531
224,9,4,256,3,390168576,4.969
224,9,4,256,32,4161798144,5.273
224,9,4,256,64,8323596288,6.171
224,9,4,256,128,16647192576,10.211
224,9,4,256,256,33294385152,15.069
224,9,4,256,512,66588770304,25.29
224,9,4,256,1024,1.33E+11,37.378
224,9,4,512,3,780337152,9.46
224,9,4,512,32,8323596288,10.36
224,9,4,512,64,16647192576,12.099
224,9,4,512,128,33294385152,20.199
224,9,4,512,256,66588770304,29.907
224,9,4,512,512,1.33E+11,50.31
224,9,4,512,1024,2.66E+11,73.133
224,9,4,1024,3,1560674304,18.97
224,9,4,1024,32,16647192576,20.493
224,9,4,1024,64,33294385152,23.943
224,9,4,1024,128,66588770304,40.102
224,9,4,1024,256,1.33E+11,59.508
224,9,4,1024,512,2.66E+11,70.163
224,9,4,1024,1024,5.33E+11,141
112,1,1,3,3,225792,0.109
112,1,1,3,32,2408448,0.15
112,1,1,3,64,4816896,0.177
112,1,1,3,128,9633792,0.199
112,1,1,3,256,19267584,0.287
112,1,1,3,512,38535168,0.457
112,1,1,3,1024,77070336,0.792
112,1,1,32,3,2408448,0.175
112,1,1,32,32,25690112,0.179
112,1,1,32,64,51380224,0.17
112,1,1,32,128,102760448,0.219
112,1,1,32,256,205520896,0.314
112,1,1,32,512,411041792,0.513
112,1,1,32,1024,822083584,1.016
112,1,1,64,3,4816896,0.172
112,1,1,64,32,51380224,0.18
112,1,1,64,64,102760448,0.213
112,1,1,64,128,205520896,0.282
112,1,1,64,256,411041792,0.43
112,1,1,64,512,822083584,0.708
112,1,1,64,1024,1644167168,1.27
112,1,1,128,3,9633792,0.237
112,1,1,128,32,102760448,0.22
112,1,1,128,64,205520896,0.27
112,1,1,128,128,411041792,0.369
112,1,1,128,256,822083584,0.577
112,1,1,128,512,1644167168,0.997
112,1,1,128,1024,3288334336,1.837
112,1,1,256,3,19267584,0.309
112,1,1,256,32,205520896,0.312
112,1,1,256,64,411041792,0.406
112,1,1,256,128,822083584,0.562
112,1,1,256,256,1644167168,0.904
112,1,1,256,512,3288334336,1.615
112,1,1,256,1024,6576668672,3.01
112,1,1,512,3,38535168,0.513
112,1,1,512,32,411041792,0.492
112,1,1,512,64,822083584,0.645
112,1,1,512,128,1644167168,0.907
112,1,1,512,256,3288334336,1.538
112,1,1,512,512,6576668672,2.812
112,1,1,512,1024,13153337344,5.35
112,1,1,1024,3,77070336,0.772
112,1,1,1024,32,822083584,0.75
112,1,1,1024,64,1644167168,1.014
112,1,1,1024,128,3288334336,1.507
112,1,1,1024,256,6576668672,2.712
112,1,1,1024,512,13153337344,5.131
112,1,1,1024,1024,26306674688,9.933
112,1,2,3,3,56448,0.107
112,1,2,3,32,602112,0.151
112,1,2,3,64,1204224,0.187
112,1,2,3,128,2408448,0.152
112,1,2,3,256,4816896,0.155
112,1,2,3,512,9633792,0.224
112,1,2,3,1024,19267584,0.306
112,1,2,32,3,602112,0.171
112,1,2,32,32,6422528,0.168
112,1,2,32,64,12845056,0.167
112,1,2,32,128,25690112,0.167
112,1,2,32,256,51380224,0.19
112,1,2,32,512,102760448,0.251
112,1,2,32,1024,205520896,0.358
112,1,2,64,3,1204224,0.173
112,1,2,64,32,12845056,0.182
112,1,2,64,64,25690112,0.179
112,1,2,64,128,51380224,0.175
112,1,2,64,256,102760448,0.231
112,1,2,64,512,205520896,0.32
112,1,2,64,1024,411041792,0.505
112,1,2,128,3,2408448,0.196
112,1,2,128,32,25690112,0.198
112,1,2,128,64,51380224,0.2
112,1,2,128,128,102760448,0.23
112,1,2,128,256,205520896,0.283
112,1,2,128,512,411041792,0.382
112,1,2,128,1024,822083584,0.587
112,1,2,256,3,4816896,0.198
112,1,2,256,32,51380224,0.271
112,1,2,256,64,102760448,0.27
112,1,2,256,128,205520896,0.322
112,1,2,256,256,411041792,0.389
112,1,2,256,512,822083584,0.558
112,1,2,256,1024,1644167168,0.924
112,1,2,512,3,9633792,0.439
112,1,2,512,32,102760448,0.424
112,1,2,512,64,205520896,0.458
112,1,2,512,128,411041792,0.512
112,1,2,512,256,822083584,0.644
112,1,2,512,512,1644167168,0.924
112,1,2,512,1024,3288334336,1.572
112,1,2,1024,3,19267584,0.65
112,1,2,1024,32,205520896,0.592
112,1,2,1024,64,411041792,0.572
112,1,2,1024,128,822083584,0.772
112,1,2,1024,256,1644167168,1.018
112,1,2,1024,512,3288334336,1.541
112,1,2,1024,1024,6576668672,2.766
112,1,4,3,3,14112,0.105
112,1,4,3,32,150528,0.153
112,1,4,3,64,301056,0.155
112,1,4,3,128,602112,0.149
112,1,4,3,256,1204224,0.188
112,1,4,3,512,2408448,0.162
112,1,4,3,1024,4816896,0.161
112,1,4,32,3,150528,0.169
112,1,4,32,32,1605632,0.16
112,1,4,32,64,3211264,0.181
112,1,4,32,128,6422528,0.174
112,1,4,32,256,12845056,0.171
112,1,4,32,512,25690112,0.17
112,1,4,32,1024,51380224,0.194
112,1,4,64,3,301056,0.169
112,1,4,64,32,3211264,0.181
112,1,4,64,64,6422528,0.179
112,1,4,64,128,12845056,0.177
112,1,4,64,256,25690112,0.175
112,1,4,64,512,51380224,0.187
112,1,4,64,1024,102760448,0.247
112,1,4,128,3,602112,0.196
112,1,4,128,32,6422528,0.205
112,1,4,128,64,12845056,0.201
112,1,4,128,128,25690112,0.2
112,1,4,128,256,51380224,0.21
112,1,4,128,512,102760448,0.234
112,1,4,128,1024,205520896,0.287
112,1,4,256,3,1204224,0.201
112,1,4,256,32,12845056,0.284
112,1,4,256,64,25690112,0.264
112,1,4,256,128,51380224,0.273
112,1,4,256,256,102760448,0.275
112,1,4,256,512,205520896,0.336
112,1,4,256,1024,411041792,0.435
112,1,4,512,3,2408448,0.455
112,1,4,512,32,25690112,0.429
112,1,4,512,64,51380224,0.4
112,1,4,512,128,102760448,0.411
112,1,4,512,256,205520896,0.408
112,1,4,512,512,411041792,0.526
112,1,4,512,1024,822083584,0.686
112,1,4,1024,3,4816896,0.675
112,1,4,1024,32,51380224,0.635
112,1,4,1024,64,102760448,0.573
112,1,4,1024,128,205520896,0.58
112,1,4,1024,256,411041792,0.587
112,1,4,1024,512,822083584,0.827
112,1,4,1024,1024,1644167168,1.114
112,3,1,3,3,2032128,0.551
112,3,1,3,32,21676032,0.161
112,3,1,3,64,43352064,0.169
112,3,1,3,128,86704128,0.229
112,3,1,3,256,173408256,0.338
112,3,1,3,512,346816512,0.552
112,3,1,3,1024,693633024,0.987
112,3,1,32,3,21676032,0.205
112,3,1,32,32,231211008,0.216
112,3,1,32,64,462422016,0.301
112,3,1,32,128,924844032,0.488
112,3,1,32,256,1849688064,0.864
112,3,1,32,512,3699376128,1.597
112,3,1,32,1024,7398752256,3.023
112,3,1,64,3,43352064,0.242
112,3,1,64,32,462422016,0.254
112,3,1,64,64,924844032,0.353
112,3,1,64,128,1849688064,0.597
112,3,1,64,256,3699376128,1.093
112,3,1,64,512,7398752256,2.397
112,3,1,64,1024,14797504512,4.279
112,3,1,128,3,86704128,0.347
112,3,1,128,32,924844032,0.356
112,3,1,128,64,1849688064,0.55
112,3,1,128,128,3699376128,1.105
112,3,1,128,256,7398752256,2.069
112,3,1,128,512,14797504512,3.989
112,3,1,128,1024,29595009024,7.093
112,3,1,256,3,173408256,0.59
112,3,1,256,32,1849688064,0.655
112,3,1,256,64,3699376128,1.057
112,3,1,256,128,7398752256,1.937
112,3,1,256,256,14797504512,3.714
112,3,1,256,512,29595009024,7.221
112,3,1,256,1024,59190018048,12.786
112,3,1,512,3,346816512,1.115
112,3,1,512,32,3699376128,1.236
112,3,1,512,64,7398752256,1.903
112,3,1,512,128,14797504512,3.571
112,3,1,512,256,29595009024,6.964
112,3,1,512,512,59190018048,13.653
112,3,1,512,1024,1.18E+11,25.211
112,3,1,1024,3,693633024,2.209
112,3,1,1024,32,7398752256,2.221
112,3,1,1024,64,14797504512,3.511
112,3,1,1024,128,29595009024,6.791
112,3,1,1024,256,59190018048,13.393
112,3,1,1024,512,1.18E+11,26.442
112,3,1,1024,1024,2.37E+11,37.187
112,3,2,3,3,508032,0.146
112,3,2,3,32,5419008,0.15
112,3,2,3,64,10838016,0.155
112,3,2,3,128,21676032,0.154
112,3,2,3,256,43352064,0.157
112,3,2,3,512,86704128,0.222
112,3,2,3,1024,173408256,0.301
112,3,2,32,3,5419008,0.183
112,3,2,32,32,57802752,0.178
112,3,2,32,64,115605504,0.229
112,3,2,32,128,231211008,0.273
112,3,2,32,256,462422016,0.425
112,3,2,32,512,924844032,0.595
112,3,2,32,1024,1849688064,0.92
112,3,2,64,3,10838016,0.271
112,3,2,64,32,115605504,0.28
112,3,2,64,64,231211008,0.407
112,3,2,64,128,462422016,0.414
112,3,2,64,256,924844032,0.688
112,3,2,64,512,1849688064,0.982
112,3,2,64,1024,3699376128,1.568
112,3,2,128,3,21676032,0.455
112,3,2,128,32,231211008,0.476
112,3,2,128,64,462422016,0.68
112,3,2,128,128,924844032,0.679
112,3,2,128,256,1849688064,1.21
112,3,2,128,512,3699376128,1.776
112,3,2,128,1024,7398752256,2.857
112,3,2,256,3,43352064,0.659
112,3,2,256,32,462422016,0.706
112,3,2,256,64,924844032,0.855
112,3,2,256,128,1849688064,1.297
112,3,2,256,256,3699376128,1.839
112,3,2,256,512,7398752256,2.941
112,3,2,256,1024,14797504512,5.643
112,3,2,512,3,86704128,1.208
112,3,2,512,32,924844032,1.306
112,3,2,512,64,1849688064,1.539
112,3,2,512,128,3699376128,2.434
112,3,2,512,256,7398752256,3.495
112,3,2,512,512,14797504512,5.673
112,3,2,512,1024,29595009024,11.027
112,3,2,1024,3,173408256,2.259
112,3,2,1024,32,1849688064,2.443
112,3,2,1024,64,3699376128,2.883
112,3,2,1024,128,7398752256,4.612
112,3,2,1024,256,14797504512,6.725
112,3,2,1024,512,29595009024,11.037
112,3,2,1024,1024,59190018048,21.598
112,3,4,3,3,127008,0.146
112,3,4,3,32,1354752,0.176
112,3,4,3,64,2709504,0.151
112,3,4,3,128,5419008,0.148
112,3,4,3,256,10838016,0.148
112,3,4,3,512,21676032,0.15
112,3,4,3,1024,43352064,0.192
112,3,4,32,3,1354752,0.205
112,3,4,32,32,14450688,0.209
112,3,4,32,64,28901376,0.266
112,3,4,32,128,57802752,0.267
112,3,4,32,256,115605504,0.27
112,3,4,32,512,231211008,0.282
112,3,4,32,1024,462422016,0.431
112,3,4,64,3,2709504,0.277
112,3,4,64,32,28901376,0.286
112,3,4,64,64,57802752,0.404
112,3,4,64,128,115605504,0.397
112,3,4,64,256,231211008,0.403
112,3,4,64,512,462422016,0.412
112,3,4,64,1024,924844032,0.691
112,3,4,128,3,5419008,0.486
112,3,4,128,32,57802752,0.501
112,3,4,128,64,115605504,0.667
112,3,4,128,128,231211008,0.679
112,3,4,128,256,462422016,0.677
112,3,4,128,512,924844032,0.685
112,3,4,128,1024,1849688064,1.226
112,3,4,256,3,10838016,0.461
112,3,4,256,32,115605504,0.498
112,3,4,256,64,231211008,0.841
112,3,4,256,128,462422016,0.842
112,3,4,256,256,924844032,0.89
112,3,4,256,512,1849688064,1.326
112,3,4,256,1024,3699376128,1.979
112,3,4,512,3,21676032,0.829
112,3,4,512,32,231211008,0.902
112,3,4,512,64,462422016,1.534
112,3,4,512,128,924844032,1.534
112,3,4,512,256,1849688064,1.628
112,3,4,512,512,3699376128,2.495
112,3,4,512,1024,7398752256,3.742
112,3,4,1024,3,43352064,1.494
112,3,4,1024,32,462422016,1.632
112,3,4,1024,64,924844032,2.837
112,3,4,1024,128,1849688064,2.834
112,3,4,1024,256,3699376128,3.016
112,3,4,1024,512,7398752256,4.76
112,3,4,1024,1024,14797504512,7.238
112,5,1,3,3,5644800,0.187
112,5,1,3,32,60211200,0.172
112,5,1,3,64,120422400,0.264
112,5,1,3,128,240844800,0.295
112,5,1,3,256,481689600,0.449
112,5,1,3,512,963379200,0.769
112,5,1,3,1024,1926758400,1.395
112,5,1,32,3,60211200,0.571
112,5,1,32,32,642252800,0.626
112,5,1,32,64,1284505600,0.698
112,5,1,32,128,2569011200,1.248
112,5,1,32,256,5138022400,2.343
112,5,1,32,512,10276044800,3.851
112,5,1,32,1024,20552089600,5.427
112,5,1,64,3,120422400,0.421
112,5,1,64,32,1284505600,0.45
112,5,1,64,64,2569011200,0.668
112,5,1,64,128,5138022400,1.209
112,5,1,64,256,10276044800,2.377
112,5,1,64,512,20552089600,4.814
112,5,1,64,1024,41104179200,8.913
112,5,1,128,3,240844800,0.65
112,5,1,128,32,2569011200,0.707
112,5,1,128,64,5138022400,1.371
112,5,1,128,128,10276044800,4.262
112,5,1,128,256,20552089600,8.117
112,5,1,128,512,41104179200,9.926
112,5,1,128,1024,82208358400,16.753
112,5,1,256,3,481689600,1.289
112,5,1,256,32,5138022400,2.565
112,5,1,256,64,10276044800,4.514
112,5,1,256,128,20552089600,8.681
112,5,1,256,256,41104179200,13.849
112,5,1,256,512,82208358400,16.599
112,5,1,256,1024,1.64E+11,32.733
112,5,1,512,3,963379200,3.284
112,5,1,512,32,10276044800,6.028
112,5,1,512,64,20552089600,8.76
112,5,1,512,128,41104179200,16.984
112,5,1,512,256,82208358400,25.859
112,5,1,512,512,1.64E+11,31.715
112,5,1,512,1024,3.29E+11,66.347
112,5,1,1024,3,1926758400,8.852
112,5,1,1024,32,20552089600,11.821
112,5,1,1024,64,41104179200,17.155
112,5,1,1024,128,82208358400,33.491
112,5,1,1024,256,1.64E+11,39.858
112,5,1,1024,512,3.29E+11,64.509
112,5,1,1024,1024,6.58E+11,150.481
112,5,2,3,3,1411200,0.154
112,5,2,3,32,15052800,0.151
112,5,2,3,64,30105600,0.152
112,5,2,3,128,60211200,0.15
112,5,2,3,256,120422400,0.164
112,5,2,3,512,240844800,0.227
112,5,2,3,1024,481689600,0.325
112,5,2,32,3,15052800,0.204
112,5,2,32,32,160563200,0.205
112,5,2,32,64,321126400,0.261
112,5,2,32,128,642252800,0.281
112,5,2,32,256,1284505600,0.86
112,5,2,32,512,2569011200,1.279
112,5,2,32,1024,5138022400,2.041
112,5,2,64,3,30105600,0.44
112,5,2,64,32,321126400,0.484
112,5,2,64,64,642252800,0.831
112,5,2,64,128,1284505600,0.836
112,5,2,64,256,2569011200,1.577
112,5,2,64,512,5138022400,2.359
112,5,2,64,1024,10276044800,3.801
112,5,2,128,3,60211200,0.79
112,5,2,128,32,642252800,0.855
112,5,2,128,64,1284505600,1.055
112,5,2,128,128,2569011200,1.681
112,5,2,128,256,5138022400,2.427
112,5,2,128,512,10276044800,3.951
112,5,2,128,1024,20552089600,6.998
112,5,2,256,3,120422400,1.316
112,5,2,256,32,1284505600,1.622
112,5,2,256,64,2569011200,2.02
112,5,2,256,128,5138022400,3.251
112,5,2,256,256,10276044800,4.767
112,5,2,256,512,20552089600,7.71
112,5,2,256,1024,41104179200,12.689
112,5,2,512,3,240844800,2.768
112,5,2,512,32,2569011200,3.303
112,5,2,512,64,5138022400,3.892
112,5,2,512,128,10276044800,6.309
112,5,2,512,256,20552089600,9.244
112,5,2,512,512,41104179200,15.179
112,5,2,512,1024,82208358400,25.096
112,5,2,1024,3,481689600,5.857
112,5,2,1024,32,5138022400,6.397
112,5,2,1024,64,10276044800,7.542
112,5,2,1024,128,20552089600,12.382
112,5,2,1024,256,41104179200,18.209
112,5,2,1024,512,82208358400,30.06
112,5,2,1024,1024,1.64E+11,38.835
112,5,4,3,3,352800,0.155
112,5,4,3,32,3763200,0.155
112,5,4,3,64,7526400,0.177
112,5,4,3,128,15052800,0.162
112,5,4,3,256,30105600,0.157
112,5,4,3,512,60211200,0.163
112,5,4,3,1024,120422400,0.189
112,5,4,32,3,3763200,0.248
112,5,4,32,32,40140800,0.26
112,5,4,32,64,80281600,0.408
112,5,4,32,128,160563200,0.501
112,5,4,32,256,321126400,0.506
112,5,4,32,512,642252800,0.524
112,5,4,32,1024,1284505600,0.886
112,5,4,64,3,7526400,0.314
112,5,4,64,32,80281600,0.325
112,5,4,64,64,160563200,0.852
112,5,4,64,128,321126400,0.858
112,5,4,64,256,642252800,0.863
112,5,4,64,512,1284505600,0.886
112,5,4,64,1024,2569011200,1.612
112,5,4,128,3,15052800,0.542
112,5,4,128,32,160563200,0.593
112,5,4,128,64,321126400,1.049
112,5,4,128,128,642252800,1.051
112,5,4,128,256,1284505600,1.072
112,5,4,128,512,2569011200,1.713
112,5,4,128,1024,5138022400,2.567
112,5,4,256,3,30105600,1.003
112,5,4,256,32,321126400,1.113
112,5,4,256,64,642252800,1.987
112,5,4,256,128,1284505600,1.98
112,5,4,256,256,2569011200,2.03
112,5,4,256,512,5138022400,3.305
112,5,4,256,1024,10276044800,4.979
112,5,4,512,3,60211200,1.915
112,5,4,512,32,642252800,2.115
112,5,4,512,64,1284505600,3.818
112,5,4,512,128,2569011200,3.805
112,5,4,512,256,5138022400,3.897
112,5,4,512,512,10276044800,6.446
112,5,4,512,1024,20552089600,9.807
112,5,4,1024,3,120422400,3.65
112,5,4,1024,32,1284505600,4.059
112,5,4,1024,64,2569011200,7.393
112,5,4,1024,128,5138022400,7.381
112,5,4,1024,256,10276044800,7.565
112,5,4,1024,512,20552089600,12.652
112,5,4,1024,1024,41104179200,19.377
112,7,1,3,3,11063808,0.198
112,7,1,3,32,118013952,0.211
112,7,1,3,64,236027904,0.275
112,7,1,3,128,472055808,0.383
112,7,1,3,256,944111616,0.632
112,7,1,3,512,1888223232,1.122
112,7,1,3,1024,3776446464,2.073
112,7,1,32,3,118013952,1.078
112,7,1,32,32,1258815488,1.219
112,7,1,32,64,2517630976,1.224
112,7,1,32,128,5035261952,2.306
112,7,1,32,256,10070523904,4.256
112,7,1,32,512,20141047808,5.285
112,7,1,32,1024,40282095616,9.328
112,7,1,64,3,236027904,0.625
112,7,1,64,32,2517630976,0.684
112,7,1,64,64,5035261952,0.991
112,7,1,64,128,10070523904,1.853
112,7,1,64,256,20141047808,4.338
112,7,1,64,512,40282095616,8.105
112,7,1,64,1024,80564191232,17.47
112,7,1,128,3,472055808,1.34
112,7,1,128,32,5035261952,1.46
112,7,1,128,64,10070523904,2.534
112,7,1,128,128,20141047808,6.777
112,7,1,128,256,40282095616,8.806
112,7,1,128,512,80564191232,15.8
112,7,1,128,1024,1.61E+11,34.589
112,7,1,256,3,944111616,2.143
112,7,1,256,32,10070523904,3.846
112,7,1,256,64,20141047808,8.191
112,7,1,256,128,40282095616,13.525
112,7,1,256,256,80564191232,16.162
112,7,1,256,512,1.61E+11,31.442
112,7,1,256,1024,3.22E+11,69.198
112,7,1,512,3,1888223232,5.491
112,7,1,512,32,20141047808,11.562
112,7,1,512,64,40282095616,16.56
112,7,1,512,128,80564191232,24.854
112,7,1,512,256,1.61E+11,30.09
112,7,1,512,512,3.22E+11,62.881
112,7,1,512,1024,6.45E+11,141.742
112,7,1,1024,3,3776446464,16.247
112,7,1,1024,32,40282095616,23.037
112,7,1,1024,64,80564191232,32.763
112,7,1,1024,128,1.61E+11,42.597
112,7,1,1024,256,3.22E+11,62.417
112,7,1,1024,512,6.45E+11,141.58
112,7,1,1024,1024,1.29E+12,307.549
112,7,2,3,3,2765952,0.163
112,7,2,3,32,29503488,0.161
112,7,2,3,64,59006976,0.207
112,7,2,3,128,118013952,0.164
112,7,2,3,256,236027904,0.181
112,7,2,3,512,472055808,0.266
112,7,2,3,1024,944111616,0.398
112,7,2,32,3,29503488,0.242
112,7,2,32,32,314703872,0.261
112,7,2,32,64,629407744,0.464
112,7,2,32,128,1258815488,0.465
112,7,2,32,256,2517630976,1.511
112,7,2,32,512,5035261952,2.341
112,7,2,32,1024,10070523904,3.367
112,7,2,64,3,59006976,0.565
112,7,2,64,32,629407744,0.617
112,7,2,64,64,1258815488,0.764
112,7,2,64,128,2517630976,1.144
112,7,2,64,256,5035261952,2.183
112,7,2,64,512,10070523904,3.801
112,7,2,64,1024,20141047808,5.546
112,7,2,128,3,118013952,0.869
112,7,2,128,32,1258815488,0.946
112,7,2,128,64,2517630976,1.479
112,7,2,128,128,5035261952,3.182
112,7,2,128,256,10070523904,4.607
112,7,2,128,512,20141047808,6.963
112,7,2,128,1024,40282095616,9.08
112,7,2,256,3,236027904,1.406
112,7,2,256,32,2517630976,2.658
112,7,2,256,64,5035261952,3.932
112,7,2,256,128,10070523904,6.214
112,7,2,256,256,20141047808,9.064
112,7,2,256,512,40282095616,13.161
112,7,2,256,1024,80564191232,15.858
112,7,2,512,3,472055808,3.597
112,7,2,512,32,5035261952,6.355
112,7,2,512,64,10070523904,7.683
112,7,2,512,128,20141047808,12.256
112,7,2,512,256,40282095616,17.949
112,7,2,512,512,80564191232,25.102
112,7,2,512,1024,1.61E+11,29.778
112,7,2,1024,3,944111616,9.221
112,7,2,1024,32,10070523904,12.469
112,7,2,1024,64,20141047808,15.136
112,7,2,1024,128,40282095616,24.261
112,7,2,1024,256,80564191232,35.622
112,7,2,1024,512,1.61E+11,39.573
112,7,2,1024,1024,3.22E+11,65.856
112,7,4,3,3,691488,0.151
112,7,4,3,32,7375872,0.185
112,7,4,3,64,14751744,0.165
112,7,4,3,128,29503488,0.191
112,7,4,3,256,59006976,0.167
112,7,4,3,512,118013952,0.158
112,7,4,3,1024,236027904,0.189
112,7,4,32,3,7375872,0.187
112,7,4,32,32,78675968,0.195
112,7,4,32,64,157351936,0.638
112,7,4,32,128,314703872,0.865
112,7,4,32,256,629407744,0.873
112,7,4,32,512,1258815488,0.899
112,7,4,32,1024,2517630976,1.605
112,7,4,64,3,14751744,0.516
112,7,4,64,32,157351936,0.527
112,7,4,64,64,314703872,1.015
112,7,4,64,128,629407744,1.019
112,7,4,64,256,1258815488,1.034
112,7,4,64,512,2517630976,1.675
112,7,4,64,1024,5035261952,2.506
112,7,4,128,3,29503488,0.94
112,7,4,128,32,314703872,1.021
112,7,4,128,64,629407744,1.897
112,7,4,128,128,1258815488,1.901
112,7,4,128,256,2517630976,1.942
112,7,4,128,512,5035261952,3.205
112,7,4,128,1024,10070523904,4.842
112,7,4,256,3,59006976,1.798
112,7,4,256,32,629407744,1.966
112,7,4,256,64,1258815488,3.696
112,7,4,256,128,2517630976,3.662
112,7,4,256,256,5035261952,3.739
112,7,4,256,512,10070523904,6.291
112,7,4,256,1024,20141047808,9.525
112,7,4,512,3,118013952,3.495
112,7,4,512,32,1258815488,3.823
112,7,4,512,64,2517630976,7.204
112,7,4,512,128,5035261952,7.204
112,7,4,512,256,10070523904,7.313
112,7,4,512,512,20141047808,12.384
112,7,4,512,1024,40282095616,18.895
112,7,4,1024,3,236027904,6.826
112,7,4,1024,32,2517630976,7.465
112,7,4,1024,64,5035261952,14.186
112,7,4,1024,128,10070523904,14.164
112,7,4,1024,256,20141047808,14.396
112,7,4,1024,512,40282095616,24.512
112,7,4,1024,1024,80564191232,36.009
112,9,1,3,3,18289152,0.245
112,9,1,3,32,195084288,0.273
112,9,1,3,64,390168576,0.403
112,9,1,3,128,780337152,0.556
112,9,1,3,256,1560674304,0.921
112,9,1,3,512,3121348608,1.63
112,9,1,3,1024,6242697216,2.865
112,9,1,32,3,195084288,1.505
112,9,1,32,32,2080899072,1.706
112,9,1,32,64,4161798144,2.999
112,9,1,32,128,8323596288,4.157
112,9,1,32,256,16647192576,6.897
112,9,1,32,512,33294385152,14.417
112,9,1,32,1024,66588770304,30.304
112,9,1,64,3,390168576,1.027
112,9,1,64,32,4161798144,1.127
112,9,1,64,64,8323596288,2.949
112,9,1,64,128,16647192576,6.339
112,9,1,64,256,33294385152,14.334
112,9,1,64,512,66588770304,29.469
112,9,1,64,1024,1.33E+11,60.193
112,9,1,128,3,780337152,1.873
112,9,1,128,32,8323596288,2.061
112,9,1,128,64,16647192576,6.789
112,9,1,128,128,33294385152,12.923
112,9,1,128,256,66588770304,29.104
112,9,1,128,512,1.33E+11,59.89
112,9,1,128,1024,2.66E+11,122.976
112,9,1,256,3,1560674304,3.509
112,9,1,256,32,16647192576,6.529
112,9,1,256,64,33294385152,15.019
112,9,1,256,128,66588770304,25.68
112,9,1,256,256,1.33E+11,57.055
112,9,1,256,512,2.66E+11,122.556
112,9,1,256,1024,5.33E+11,253.352
112,9,1,512,3,3121348608,8.96
112,9,1,512,32,33294385152,17.9
112,9,1,512,64,66588770304,28.898
112,9,1,512,128,1.33E+11,53.901
112,9,1,512,256,2.66E+11,135.202
112,9,1,512,512,5.33E+11,317.528
112,9,1,512,1024,1.07E+12,662.952
112,9,1,1024,3,6242697216,25.599
112,9,1,1024,32,66588770304,36.562
112,9,1,1024,64,1.33E+11,56.081
112,9,1,1024,128,2.66E+11,140.472
112,9,1,1024,256,5.33E+11,332.091
112,9,1,1024,512,1.07E+12,712.157
112,9,1,1024,1024,2.13E+12,1530.81
112,9,2,3,3,4572288,0.168
112,9,2,3,32,48771072,0.174
112,9,2,3,64,97542144,0.19
112,9,2,3,128,195084288,0.19
112,9,2,3,256,390168576,0.232
112,9,2,3,512,780337152,0.321
112,9,2,3,1024,1560674304,0.486
112,9,2,32,3,48771072,0.298
112,9,2,32,32,520224768,0.33
112,9,2,32,64,1040449536,0.425
112,9,2,32,128,2080899072,1.265
112,9,2,32,256,4161798144,1.909
112,9,2,32,512,8323596288,3.053
112,9,2,32,1024,16647192576,4.247
112,9,2,64,3,97542144,0.626
112,9,2,64,32,1040449536,0.687
112,9,2,64,64,2080899072,0.867
112,9,2,64,128,4161798144,1.307
112,9,2,64,256,8323596288,3.063
112,9,2,64,512,16647192576,4.914
112,9,2,64,1024,33294385152,7.01
112,9,2,128,3,195084288,0.957
112,9,2,128,32,2080899072,1.013
112,9,2,128,64,4161798144,2.592
112,9,2,128,128,8323596288,5.122
112,9,2,128,256,16647192576,6.882
112,9,2,128,512,33294385152,7.951
112,9,2,128,1024,66588770304,11.385
112,9,2,256,3,390168576,1.855
112,9,2,256,32,4161798144,4.035
112,9,2,256,64,8323596288,6.514
112,9,2,256,128,16647192576,10.246
112,9,2,256,256,33294385152,12.876
112,9,2,256,512,66588770304,13.833
112,9,2,256,1024,1.33E+11,23.835
112,9,2,512,3,780337152,5.45
112,9,2,512,32,8323596288,10.376
112,9,2,512,64,16647192576,12.839
112,9,2,512,128,33294385152,20.295
112,9,2,512,256,66588770304,25.035
112,9,2,512,512,1.33E+11,28.028
112,9,2,512,1024,2.66E+11,48.541
112,9,2,1024,3,1560674304,14.367
112,9,2,1024,32,16647192576,19.85
112,9,2,1024,64,33294385152,25.406
112,9,2,1024,128,66588770304,36.647
112,9,2,1024,256,1.33E+11,38.719
112,9,2,1024,512,2.66E+11,54.317
